/カウンタ,移動パターン,敵の種類,x座標,x乱数,y座標,y乱数,スピード,発射時間,弾幕種類,弾の色,弾種類,体力,待機時間,アイテム
1700,6,0,188,0,120,0,0,0,12,0,11,200,240,6
1720,6,0,228,0,120,0,0,0,12,0,11,200,240,0
1740,6,0,268,0,120,0,0,0,12,0,11,200,240,3
1760,6,0,308,0,120,0,0,0,12,0,11,200,240,6
1780,6,0,348,0,120,0,0,0,12,0,11,200,240,0
1800,6,0,388,0,120,0,0,0,12,0,11,200,240,3
1700,6,0,188,0,170,0,0,0,12,0,11,200,240,6
1720,6,0,228,0,170,0,0,0,12,0,11,200,240,0
1740,6,0,268,0,170,0,0,0,12,0,11,200,240,3
1760,6,0,308,0,170,0,0,0,12,0,11,200,240,6
1780,6,0,348,0,170,0,0,0,12,0,11,200,240,0
1800,6,0,388,0,170,0,0,0,12,0,11,200,240,3
1700,6,0,188,0,220,0,0,0,12,0,11,200,240,6
1720,6,0,228,0,220,0,0,0,12,0,11,200,240,0
1740,6,0,268,0,220,0,0,0,12,0,11,200,240,3
1760,6,0,308,0,220,0,0,0,12,0,11,200,240,6
1780,6,0,348,0,220,0,0,0,12,0,11,200,240,0
1800,6,0,388,0,220,0,0,0,12,0,11,200,240,3
1760,6,0,620,0,120,0,0,0,11,0,10,50,240,6
1765,6,0,500,0,120,0,0,0,11,0,10,50,240,0
1770,6,0,580,0,120,0,0,0,11,0,10,50,240,3
1775,6,0,600,0,120,0,0,0,11,0,10,50,240,6
1780,6,0,480,0,120,0,0,0,11,0,10,50,240,0
1785,6,0,490,0,120,0,0,0,11,0,10,50,240,3
1790,6,0,720,0,120,0,0,0,11,0,10,50,240,6
1795,6,0,490,0,120,0,0,0,11,0,10,50,240,0
1800,6,0,700,0,120,0,0,0,11,0,10,50,240,3
1805,6,0,580,0,120,0,0,0,11,0,10,50,240,6
1810,6,0,780,0,120,0,0,0,11,0,10,50,240,0
1815,6,0,590,0,120,0,0,0,11,0,10,50,240,3
1820,6,0,520,0,120,0,0,0,11,0,10,50,240,6
1825,6,0,640,0,120,0,0,0,11,0,10,50,240,0
1830,6,0,600,0,120,0,0,0,11,0,10,50,240,3
1835,6,0,550,0,120,0,0,0,11,0,10,50,240,6
1840,6,0,650,0,120,0,0,0,11,0,10,50,240,0
1845,6,0,750,0,120,0,0,0,11,0,10,50,240,3
1850,6,0,510,0,120,0,0,0,11,0,10,50,240,6
1855,6,0,620,0,120,0,0,0,11,0,10,50,240,0
1860,6,0,500,0,120,0,0,0,11,0,10,50,240,3
1865,6,0,580,0,120,0,0,0,11,0,10,50,240,6
1870,6,0,600,0,120,0,0,0,11,0,10,50,240,0
1875,6,0,480,0,120,0,0,0,11,0,10,50,240,3
1880,6,0,490,0,120,0,0,0,11,0,10,50,240,6
1885,6,0,720,0,120,0,0,0,11,0,10,50,240,0
1890,6,0,490,0,120,0,0,0,11,0,10,50,240,3
1895,6,0,700,0,120,0,0,0,11,0,10,50,240,6
//中ボス1,,,,0,,0,,,,,,,,
2400,4,2,-54,0,150,0,0,0,13,0,1,300,0,3
2420,4,2,-54,0,50,0,0,0,13,0,1,300,0,6
2440,4,2,-54,0,250,0,0,0,13,0,1,300,0,0
2460,4,2,-54,0,140,0,0,0,13,0,1,300,0,3
2480,4,2,-54,0,80,0,0,0,13,0,1,300,0,6
2500,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
2520,4,2,-54,0,110,0,0,0,13,0,1,300,0,3
2540,4,2,-54,0,90,0,0,0,13,0,1,300,0,6
2560,4,2,-54,0,30,0,0,0,13,0,1,300,0,0
2580,4,2,-54,0,240,0,0,0,13,0,1,300,0,3
2600,4,2,-54,0,70,0,0,0,13,0,1,300,0,6
2620,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
2640,4,2,-54,0,180,0,0,0,13,0,1,300,0,3
2660,4,2,-54,0,80,0,0,0,13,0,1,300,0,6
2680,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
2850,3,2,928,0,150,0,0,0,13,0,1,300,0,3
2870,3,2,928,0,50,0,0,0,13,0,1,300,0,6
2890,3,2,928,0,250,0,0,0,13,0,1,300,0,0
2910,3,2,928,0,140,0,0,0,13,0,1,300,0,3
2930,3,2,928,0,80,0,0,0,13,0,1,300,0,6
2950,3,2,928,0,220,0,0,0,13,0,1,300,0,0
2970,3,2,928,0,110,0,0,0,13,0,1,300,0,3
2990,3,2,928,0,90,0,0,0,13,0,1,300,0,6
3010,3,2,928,0,30,0,0,0,13,0,1,300,0,0
3030,3,2,928,0,240,0,0,0,13,0,1,300,0,3
3050,3,2,928,0,70,0,0,0,13,0,1,300,0,6
3070,3,2,928,0,220,0,0,0,13,0,1,300,0,0
3090,3,2,928,0,180,0,0,0,13,0,1,300,0,3
3110,3,2,928,0,80,0,0,0,13,0,1,300,0,6
3130,3,2,928,0,220,0,0,0,13,0,1,300,0,0
3350,4,2,-54,0,150,0,0,0,13,0,1,300,0,3
3410,4,2,-54,0,50,0,0,0,13,0,1,300,0,6
3470,4,2,-54,0,250,0,0,0,13,0,1,300,0,0
3530,4,2,-54,0,140,0,0,0,13,0,1,300,0,3
3590,4,2,-54,0,80,0,0,0,13,0,1,300,0,6
3650,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
3710,4,2,-54,0,110,0,0,0,13,0,1,300,0,3
3770,4,2,-54,0,90,0,0,0,13,0,1,300,0,6
3830,4,2,-54,0,30,0,0,0,13,0,1,300,0,0
3890,4,2,-54,0,240,0,0,0,13,0,1,300,0,3
3950,4,2,-54,0,70,0,0,0,13,0,1,300,0,6
4010,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
4070,4,2,-54,0,180,0,0,0,13,0,1,300,0,3
4130,4,2,-54,0,80,0,0,0,13,0,1,300,0,6
4190,4,2,-54,0,220,0,0,0,13,0,1,300,0,0
3350,3,2,928,0,150,0,0,0,13,0,1,300,0,3
3410,3,2,928,0,50,0,0,0,13,0,1,300,0,6
3470,3,2,928,0,250,0,0,0,13,0,1,300,0,0
3530,3,2,928,0,140,0,0,0,13,0,1,300,0,3
3590,3,2,928,0,80,0,0,0,13,0,1,300,0,6
3650,3,2,928,0,220,0,0,0,13,0,1,300,0,0
3710,3,2,928,0,110,0,0,0,13,0,1,300,0,3
3770,3,2,928,0,90,0,0,0,13,0,1,300,0,6
3830,3,2,928,0,30,0,0,0,13,0,1,300,0,0
3890,3,2,928,0,240,0,0,0,13,0,1,300,0,3
3950,3,2,928,0,70,0,0,0,13,0,1,300,0,6
4010,3,2,928,0,220,0,0,0,13,0,1,300,0,0
4070,3,2,928,0,180,0,0,0,13,0,1,300,0,3
4130,3,2,928,0,80,0,0,0,13,0,1,300,0,6
4190,3,2,928,0,220,0,0,0,13,0,1,300,0,0
4320,6,0,148,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,198,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,248,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,298,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,348,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,398,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,448,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,498,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,548,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,598,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,648,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,698,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,748,0,120,0,0,0,13,0,1,200,240,0
4320,6,0,798,0,120,0,0,0,13,0,1,200,240,0
//中ボス2,,,,0,,0,,,,,,,,
4900,6,2,76,0,16,0,0,0,14,0,0,500,240,6
4915,6,2,571,0,16,0,0,0,14,0,0,500,240,6
4930,6,2,634,0,16,0,0,0,14,0,0,500,240,6
4945,6,2,169,0,16,0,0,0,14,0,0,500,240,6
4960,6,2,548,0,16,0,0,0,14,0,0,500,240,6
4975,6,2,684,0,16,0,0,0,14,0,0,500,240,6
4990,6,2,295,0,16,0,0,0,14,0,0,500,240,6
5005,6,2,351,0,16,0,0,0,14,0,0,500,240,6
5020,6,2,580,0,16,0,0,0,14,0,0,500,240,6
5035,6,2,261,0,16,0,0,0,14,0,0,500,240,6
5050,6,2,424,0,16,0,0,0,14,0,0,500,240,6
5065,6,2,717,0,16,0,0,0,14,0,0,500,240,6
5080,6,2,123,0,16,0,0,0,14,0,0,500,240,6
5095,6,2,538,0,16,0,0,0,14,0,0,500,240,6
5110,6,2,816,0,16,0,0,0,14,0,0,500,240,6
5125,6,2,226,0,16,0,0,0,14,0,0,500,240,6
5140,6,2,547,0,16,0,0,0,14,0,0,500,240,6
5155,6,2,706,0,16,0,0,0,14,0,0,500,240,6
5170,6,2,132,0,16,0,0,0,14,0,0,500,240,6
5185,6,2,334,0,16,0,0,0,14,0,0,500,240,6
5200,6,2,593,0,16,0,0,0,14,0,0,500,240,6
5215,6,2,311,0,16,0,0,0,14,0,0,500,240,6
5230,6,2,336,0,16,0,0,0,14,0,0,500,240,6
5245,6,2,627,0,16,0,0,0,14,0,0,500,240,6
5260,6,2,160,0,16,0,0,0,14,0,0,500,240,6
5275,6,2,339,0,16,0,0,0,14,0,0,500,240,6
5290,6,2,736,0,16,0,0,0,14,0,0,500,240,6
5305,6,2,141,0,16,0,0,0,14,0,0,500,240,6
5320,6,2,475,0,16,0,0,0,14,0,0,500,240,6
5335,6,2,791,0,16,0,0,0,14,0,0,500,240,6
5350,6,2,82,0,16,0,0,0,14,0,0,500,240,6
5365,6,2,374,0,16,0,0,0,14,0,0,500,240,6
5380,6,2,623,0,16,0,0,0,14,0,0,500,240,6
5395,6,2,315,0,16,0,0,0,14,0,0,500,240,6
5410,6,2,428,0,16,0,0,0,14,0,0,500,240,6
5425,6,2,796,0,16,0,0,0,14,0,0,500,240,6
5440,6,2,148,0,16,0,0,0,14,0,0,500,240,6
5455,6,2,358,0,16,0,0,0,14,0,0,500,240,6
5470,6,2,607,0,16,0,0,0,14,0,0,500,240,6
5485,6,2,281,0,16,0,0,0,14,0,0,500,240,6
5500,6,2,390,0,16,0,0,0,14,0,0,500,240,6
5515,6,2,813,0,16,0,0,0,14,0,0,500,240,6
5530,6,2,237,0,16,0,0,0,14,0,0,500,240,6
5545,6,2,420,0,16,0,0,0,14,0,0,500,240,6
5560,6,2,820,0,16,0,0,0,14,0,0,500,240,6
5575,6,2,77,0,16,0,0,0,14,0,0,500,240,6
5590,6,2,489,0,16,0,0,0,14,0,0,500,240,6
5605,6,2,579,0,16,0,0,0,14,0,0,500,240,6
5620,6,2,240,0,16,0,0,0,14,0,0,500,240,6
5635,6,2,555,0,16,0,0,0,14,0,0,500,240,6
5650,6,2,621,0,16,0,0,0,14,0,0,500,240,6
5665,6,2,294,0,16,0,0,0,14,0,0,500,240,6
5680,6,2,426,0,16,0,0,0,14,0,0,500,240,6
5695,6,2,715,0,16,0,0,0,14,0,0,500,240,6
5710,6,2,68,0,16,0,0,0,14,0,0,500,240,6
5725,6,2,498,0,16,0,0,0,14,0,0,500,240,6
5740,6,2,660,0,16,0,0,0,14,0,0,500,240,6
5755,6,2,230,0,16,0,0,0,14,0,0,500,240,6
5770,6,2,512,0,16,0,0,0,14,0,0,500,240,6
5785,6,2,578,0,16,0,0,0,14,0,0,500,240,6
5800,6,2,318,0,16,0,0,0,14,0,0,500,240,6
5815,6,2,560,0,16,0,0,0,14,0,0,500,240,6
5830,6,2,786,0,16,0,0,0,14,0,0,500,240,6
5845,6,2,163,0,16,0,0,0,14,0,0,500,240,6
5860,6,2,415,0,16,0,0,0,14,0,0,500,240,6
5875,6,2,601,0,16,0,0,0,14,0,0,500,240,6
5890,6,2,253,0,16,0,0,0,14,0,0,500,240,6
5905,6,2,476,0,16,0,0,0,14,0,0,500,240,6
5920,6,2,580,0,16,0,0,0,14,0,0,500,240,6
5935,6,2,169,0,16,0,0,0,14,0,0,500,240,6
5950,6,2,484,0,16,0,0,0,14,0,0,500,240,6
5965,6,2,811,0,16,0,0,0,14,0,0,500,240,6
5980,6,2,226,0,16,0,0,0,14,0,0,500,240,6
5995,6,2,508,0,16,0,0,0,14,0,0,500,240,6
6010,6,2,742,0,16,0,0,0,14,0,0,500,240,6
6025,6,2,303,0,16,0,0,0,14,0,0,500,240,6
6040,6,2,444,0,16,0,0,0,14,0,0,500,240,6
6055,6,2,676,0,16,0,0,0,14,0,0,500,240,6
6070,6,2,237,0,16,0,0,0,14,0,0,500,240,6
6085,6,2,475,0,16,0,0,0,14,0,0,500,240,6
6100,6,2,702,0,16,0,0,0,14,0,0,500,240,6
6115,6,2,164,0,16,0,0,0,14,0,0,500,240,6
6130,6,2,390,0,16,0,0,0,14,0,0,500,240,6
6145,6,2,810,0,16,0,0,0,14,0,0,500,240,6
6160,6,2,155,0,16,0,0,0,14,0,0,500,240,6
6175,6,2,415,0,16,0,0,0,14,0,0,500,240,6
6190,6,2,691,0,16,0,0,0,14,0,0,500,240,6
6205,6,2,211,0,16,0,0,0,14,0,0,500,240,6
6220,6,2,342,0,16,0,0,0,14,0,0,500,240,6
6235,6,2,618,0,16,0,0,0,14,0,0,500,240,6
6250,6,2,64,0,16,0,0,0,14,0,0,500,240,6
6265,6,2,352,0,16,0,0,0,14,0,0,500,240,6
6280,6,2,828,0,16,0,0,0,14,0,0,500,240,6
6295,6,2,244,0,16,0,0,0,14,0,0,500,240,6
6310,6,2,368,0,16,0,0,0,14,0,0,500,240,6
6325,6,2,825,0,16,0,0,0,14,0,0,500,240,6
6340,6,2,302,0,16,0,0,0,14,0,0,500,240,6
6355,6,2,499,0,16,0,0,0,14,0,0,500,240,6
6370,6,2,775,0,16,0,0,0,14,0,0,500,240,6
6385,6,2,186,0,16,0,0,0,14,0,0,500,240,6
6400,6,2,390,0,16,0,0,0,14,0,0,500,240,6
6415,6,2,681,0,16,0,0,0,14,0,0,500,240,6
6430,6,2,69,0,16,0,0,0,14,0,0,500,240,6
6445,6,2,451,0,16,0,0,0,14,0,0,500,240,6
6460,6,2,700,0,16,0,0,0,14,0,0,500,240,6
6475,6,2,293,0,16,0,0,0,14,0,0,500,240,6
6490,6,2,358,0,16,0,0,0,14,0,0,500,240,6
6505,6,2,831,0,16,0,0,0,14,0,0,500,240,6
6520,6,2,97,0,16,0,0,0,14,0,0,500,240,6
6535,6,2,337,0,16,0,0,0,14,0,0,500,240,6
6550,6,2,709,0,16,0,0,0,14,0,0,500,240,6
6565,6,2,148,0,16,0,0,0,14,0,0,500,240,6
6580,6,2,567,0,16,0,0,0,14,0,0,500,240,6
6595,6,2,773,0,16,0,0,0,14,0,0,500,240,6
6610,6,2,99,0,16,0,0,0,14,0,0,500,240,6
6625,6,2,465,0,16,0,0,0,14,0,0,500,240,6
6640,6,2,775,0,16,0,0,0,14,0,0,500,240,6
6655,6,2,120,0,16,0,0,0,14,0,0,500,240,6
6670,6,2,478,0,16,0,0,0,14,0,0,500,240,6
6685,6,2,690,0,16,0,0,0,14,0,0,500,240,6
6700,6,2,101,0,16,0,0,0,14,0,0,500,240,6
6715,6,2,385,0,16,0,0,0,14,0,0,500,240,6
6730,6,2,806,0,16,0,0,0,14,0,0,500,240,6
6745,6,2,115,0,16,0,0,0,14,0,0,500,240,6
6760,6,2,327,0,16,0,0,0,14,0,0,500,240,6
6775,6,2,618,0,16,0,0,0,14,0,0,500,240,6
6790,6,2,248,0,16,0,0,0,14,0,0,500,240,6
6805,6,2,377,0,16,0,0,0,14,0,0,500,240,6
6820,6,2,636,0,16,0,0,0,14,0,0,500,240,6
6835,6,2,230,0,16,0,0,0,14,0,0,500,240,6
6850,6,2,452,0,16,0,0,0,14,0,0,500,240,6
6865,6,2,702,0,16,0,0,0,14,0,0,500,240,6
6880,6,2,63,0,16,0,0,0,14,0,0,500,240,6
6895,6,2,373,0,16,0,0,0,14,0,0,500,240,6
6910,6,2,611,0,16,0,0,0,14,0,0,500,240,6
6925,6,2,179,0,16,0,0,0,14,0,0,500,240,6
6940,6,2,421,0,16,0,0,0,14,0,0,500,240,6
6955,6,2,629,0,16,0,0,0,14,0,0,500,240,6
6970,6,2,162,0,16,0,0,0,14,0,0,500,240,6
6985,6,2,504,0,16,0,0,0,14,0,0,500,240,6
7000,6,2,595,0,16,0,0,0,14,0,0,500,240,2
4900,6,0,63,0,32,0,0,0,15,1,1,500,240,3
4950,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5000,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5050,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5100,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5150,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5200,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5250,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5300,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5350,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5400,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5450,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5500,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5550,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5600,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5650,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5700,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5750,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5800,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5850,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5900,6,0,63,0,32,0,0,0,15,1,1,500,240,3
5950,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6000,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6050,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6100,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6150,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6200,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6250,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6300,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6350,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6400,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6450,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6500,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6550,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6600,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6650,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6700,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6750,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6800,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6850,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6900,6,0,63,0,32,0,0,0,15,1,1,500,240,3
6950,6,0,63,0,32,0,0,0,15,1,1,500,240,3
7000,6,0,63,0,32,0,0,0,15,1,1,500,240,3
4900,6,0,833,0,32,0,0,0,15,1,1,500,240,3
4950,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5000,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5050,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5100,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5150,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5200,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5250,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5300,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5350,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5400,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5450,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5500,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5550,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5600,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5650,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5700,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5750,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5800,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5850,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5900,6,0,833,0,32,0,0,0,15,1,1,500,240,3
5950,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6000,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6050,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6100,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6150,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6200,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6250,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6300,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6350,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6400,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6450,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6500,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6550,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6600,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6650,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6700,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6750,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6800,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6850,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6900,6,0,833,0,32,0,0,0,15,1,1,500,240,3
6950,6,0,833,0,32,0,0,0,15,1,1,500,240,3
7000,6,0,833,0,32,0,0,0,15,1,1,500,240,3
